r,subset_key,active_gate_indices,included_gate_indices_total,n_active_gates,n_total_gates,value_accuracy,data_index
3,2-6-9-11-12-13-19-20,2-6-9-11-12-13-19-20,1-2-3-6-8-9-10-11-12-13-15-17-19-20,8,14,0.753,0
3,2-6-9-11-12-13-19-21,2-6-9-11-12-13-19-21,1-2-3-6-8-9-10-11-12-13-15-17-19-21,8,14,0.755,0
3,2-6-9-11-12-13-20-21,2-6-9-11-12-13-20-21,1-2-3-6-8-9-10-11-12-13-15-17-20-21,8,14,0.598,0
3,2-6-9-11-12-14-16-18,2-6-9-11-12-14-16-18,1-2-3-6-8-9-10-11-12-14-15-16-17-18,8,14,0.665,0
3,2-6-9-11-12-14-16-19,2-6-9-11-12-14-16-19,1-2-3-6-8-9-10-11-12-14-15-16-17-19,8,14,0.681,0
3,2-6-9-11-12-14-16-20,2-6-9-11-12-14-16-20,1-2-3-6-8-9-10-11-12-14-15-16-17-20,8,14,0.69,0
3,2-6-9-11-12-14-16-21,2-6-9-11-12-14-16-21,1-2-3-6-8-9-10-11-12-14-15-16-17-21,8,14,0.681,0
3,2-6-9-11-12-14-18-19,2-6-9-11-12-14-18-19,1-2-3-6-8-9-10-11-12-14-15-17-18-19,8,14,0.69,0
3,2-6-9-11-12-14-18-20,2-6-9-11-12-14-18-20,1-2-3-6-8-9-10-11-12-14-15-17-18-20,8,14,0.656,0
3,2-6-9-11-12-14-18-21,2-6-9-11-12-14-18-21,1-2-3-6-8-9-10-11-12-14-15-17-18-21,8,14,0.69,0
3,2-6-9-11-12-14-19-20,2-6-9-11-12-14-19-20,1-2-3-6-8-9-10-11-12-14-15-17-19-20,8,14,0.723,0
3,2-6-9-11-12-14-19-21,2-6-9-11-12-14-19-21,1-2-3-6-8-9-10-11-12-14-15-17-19-21,8,14,0.701,0
3,2-6-9-11-12-14-20-21,2-6-9-11-12-14-20-21,1-2-3-6-8-9-10-11-12-14-15-17-20-21,8,14,0.726,0
3,2-6-9-11-12-16-18-19,2-6-9-11-12-16-18-19,1-2-3-6-8-9-10-11-12-15-16-17-18-19,8,14,0.688,0
3,2-6-9-11-12-16-18-20,2-6-9-11-12-16-18-20,1-2-3-6-8-9-10-11-12-15-16-17-18-20,8,14,0.648,0
3,2-6-9-11-12-16-18-21,2-6-9-11-12-16-18-21,1-2-3-6-8-9-10-11-12-15-16-17-18-21,8,14,0.688,0
3,2-6-9-11-12-16-19-20,2-6-9-11-12-16-19-20,1-2-3-6-8-9-10-11-12-15-16-17-19-20,8,14,0.66,0
3,2-6-9-11-12-16-19-21,2-6-9-11-12-16-19-21,1-2-3-6-8-9-10-11-12-15-16-17-19-21,8,14,0.71,0
3,2-6-9-11-12-16-20-21,2-6-9-11-12-16-20-21,1-2-3-6-8-9-10-11-12-15-16-17-20-21,8,14,0.654,0
3,2-6-9-11-12-18-19-20,2-6-9-11-12-18-19-20,1-2-3-6-8-9-10-11-12-15-17-18-19-20,8,14,0.665,0
3,2-6-9-11-12-18-19-21,2-6-9-11-12-18-19-21,1-2-3-6-8-9-10-11-12-15-17-18-19-21,8,14,0.69,0
3,2-6-9-11-12-18-20-21,2-6-9-11-12-18-20-21,1-2-3-6-8-9-10-11-12-15-17-18-20-21,8,14,0.656,0
3,2-6-9-11-12-19-20-21,2-6-9-11-12-19-20-21,1-2-3-6-8-9-10-11-12-15-17-19-20-21,8,14,0.679,0
3,2-6-9-11-13-14-16-18,2-6-9-11-13-14-16-18,1-2-3-6-8-9-10-11-13-14-15-16-17-18,8,14,0.617,0
3,2-6-9-11-13-14-16-19,2-6-9-11-13-14-16-19,1-2-3-6-8-9-10-11-13-14-15-16-17-19,8,14,0.761,0
3,2-6-9-11-13-14-16-20,2-6-9-11-13-14-16-20,1-2-3-6-8-9-10-11-13-14-15-16-17-20,8,14,0.656,0
3,2-6-9-11-13-14-16-21,2-6-9-11-13-14-16-21,1-2-3-6-8-9-10-11-13-14-15-16-17-21,8,14,0.761,0
3,2-6-9-11-13-14-18-19,2-6-9-11-13-14-18-19,1-2-3-6-8-9-10-11-13-14-15-17-18-19,8,14,0.641,0
3,2-6-9-11-13-14-18-20,2-6-9-11-13-14-18-20,1-2-3-6-8-9-10-11-13-14-15-17-18-20,8,14,0.652,0
3,2-6-9-11-13-14-18-21,2-6-9-11-13-14-18-21,1-2-3-6-8-9-10-11-13-14-15-17-18-21,8,14,0.641,0
3,2-6-9-11-13-14-19-20,2-6-9-11-13-14-19-20,1-2-3-6-8-9-10-11-13-14-15-17-19-20,8,14,0.568,0
3,2-6-9-11-13-14-19-21,2-6-9-11-13-14-19-21,1-2-3-6-8-9-10-11-13-14-15-17-19-21,8,14,0.657,0
3,2-6-9-11-13-14-20-21,2-6-9-11-13-14-20-21,1-2-3-6-8-9-10-11-13-14-15-17-20-21,8,14,0.67,0
3,2-6-9-11-13-16-18-19,2-6-9-11-13-16-18-19,1-2-3-6-8-9-10-11-13-15-16-17-18-19,8,14,0.643,0
3,2-6-9-11-13-16-18-20,2-6-9-11-13-16-18-20,1-2-3-6-8-9-10-11-13-15-16-17-18-20,8,14,0.616,0
3,2-6-9-11-13-16-18-21,2-6-9-11-13-16-18-21,1-2-3-6-8-9-10-11-13-15-16-17-18-21,8,14,0.643,0
3,2-6-9-11-13-16-19-20,2-6-9-11-13-16-19-20,1-2-3-6-8-9-10-11-13-15-16-17-19-20,8,14,0.651,0
3,2-6-9-11-13-16-19-21,2-6-9-11-13-16-19-21,1-2-3-6-8-9-10-11-13-15-16-17-19-21,8,14,0.578,0
3,2-6-9-11-13-16-20-21,2-6-9-11-13-16-20-21,1-2-3-6-8-9-10-11-13-15-16-17-20-21,8,14,0.638,0
3,2-6-9-11-13-18-19-20,2-6-9-11-13-18-19-20,1-2-3-6-8-9-10-11-13-15-17-18-19-20,8,14,0.69,0
3,2-6-9-11-13-18-19-21,2-6-9-11-13-18-19-21,1-2-3-6-8-9-10-11-13-15-17-18-19-21,8,14,0.641,0
3,2-6-9-11-13-18-20-21,2-6-9-11-13-18-20-21,1-2-3-6-8-9-10-11-13-15-17-18-20-21,8,14,0.652,0
3,2-6-9-11-13-19-20-21,2-6-9-11-13-19-20-21,1-2-3-6-8-9-10-11-13-15-17-19-20-21,8,14,0.72,0
3,2-6-9-11-14-16-18-19,2-6-9-11-14-16-18-19,1-2-3-6-8-9-10-11-14-15-16-17-18-19,8,14,0.688,0
3,2-6-9-11-14-16-18-20,2-6-9-11-14-16-18-20,1-2-3-6-8-9-10-11-14-15-16-17-18-20,8,14,0.648,0
3,2-6-9-11-14-16-18-21,2-6-9-11-14-16-18-21,1-2-3-6-8-9-10-11-14-15-16-17-18-21,8,14,0.688,0
3,2-6-9-11-14-16-19-20,2-6-9-11-14-16-19-20,1-2-3-6-8-9-10-11-14-15-16-17-19-20,8,14,0.66,0
3,2-6-9-11-14-16-19-21,2-6-9-11-14-16-19-21,1-2-3-6-8-9-10-11-14-15-16-17-19-21,8,14,0.71,0
3,2-6-9-11-14-16-20-21,2-6-9-11-14-16-20-21,1-2-3-6-8-9-10-11-14-15-16-17-20-21,8,14,0.654,0
3,2-6-9-11-14-18-19-20,2-6-9-11-14-18-19-20,1-2-3-6-8-9-10-11-14-15-17-18-19-20,8,14,0.665,0
3,2-6-9-11-14-18-19-21,2-6-9-11-14-18-19-21,1-2-3-6-8-9-10-11-14-15-17-18-19-21,8,14,0.69,0
3,2-6-9-11-14-18-20-21,2-6-9-11-14-18-20-21,1-2-3-6-8-9-10-11-14-15-17-18-20-21,8,14,0.656,0
3,2-6-9-11-14-19-20-21,2-6-9-11-14-19-20-21,1-2-3-6-8-9-10-11-14-15-17-19-20-21,8,14,0.679,0
3,2-6-9-11-16-18-19-20,2-6-9-11-16-18-19-20,1-2-3-6-8-9-10-11-15-16-17-18-19-20,8,14,0.657,0
3,2-6-9-11-16-18-19-21,2-6-9-11-16-18-19-21,1-2-3-6-8-9-10-11-15-16-17-18-19-21,8,14,0.665,0
3,2-6-9-11-16-18-20-21,2-6-9-11-16-18-20-21,1-2-3-6-8-9-10-11-15-16-17-18-20-21,8,14,0.649,0
3,2-6-9-11-16-19-20-21,2-6-9-11-16-19-20-21,1-2-3-6-8-9-10-11-15-16-17-19-20-21,8,14,0.747,0
3,2-6-9-11-18-19-20-21,2-6-9-11-18-19-20-21,1-2-3-6-8-9-10-11-15-17-18-19-20-21,8,14,0.684,0
3,2-6-9-12-13-14-16-18,2-6-9-12-13-14-16-18,1-2-3-6-8-9-10-12-13-14-15-16-17-18,8,14,0.628,0
3,2-6-9-12-13-14-16-19,2-6-9-12-13-14-16-19,1-2-3-6-8-9-10-12-13-14-15-16-17-19,8,14,0.632,0
3,2-6-9-12-13-14-16-20,2-6-9-12-13-14-16-20,1-2-3-6-8-9-10-12-13-14-15-16-17-20,8,14,0.705,0
3,2-6-9-12-13-14-16-21,2-6-9-12-13-14-16-21,1-2-3-6-8-9-10-12-13-14-15-16-17-21,8,14,0.632,0
3,2-6-9-12-13-14-18-19,2-6-9-12-13-14-18-19,1-2-3-6-8-9-10-12-13-14-15-17-18-19,8,14,0.635,0
3,2-6-9-12-13-14-18-20,2-6-9-12-13-14-18-20,1-2-3-6-8-9-10-12-13-14-15-17-18-20,8,14,0.639,0
3,2-6-9-12-13-14-18-21,2-6-9-12-13-14-18-21,1-2-3-6-8-9-10-12-13-14-15-17-18-21,8,14,0.635,0
3,2-6-9-12-13-14-19-20,2-6-9-12-13-14-19-20,1-2-3-6-8-9-10-12-13-14-15-17-19-20,8,14,0.606,0
3,2-6-9-12-13-14-19-21,2-6-9-12-13-14-19-21,1-2-3-6-8-9-10-12-13-14-15-17-19-21,8,14,0.759,0
3,2-6-9-12-13-14-20-21,2-6-9-12-13-14-20-21,1-2-3-6-8-9-10-12-13-14-15-17-20-21,8,14,0.614,0
3,2-6-9-12-13-16-18-19,2-6-9-12-13-16-18-19,1-2-3-6-8-9-10-12-13-15-16-17-18-19,8,14,0.639,0
3,2-6-9-12-13-16-18-20,2-6-9-12-13-16-18-20,1-2-3-6-8-9-10-12-13-15-16-17-18-20,8,14,0.638,0
3,2-6-9-12-13-16-18-21,2-6-9-12-13-16-18-21,1-2-3-6-8-9-10-12-13-15-16-17-18-21,8,14,0.639,0
3,2-6-9-12-13-16-19-20,2-6-9-12-13-16-19-20,1-2-3-6-8-9-10-12-13-15-16-17-19-20,8,14,0.549,0
3,2-6-9-12-13-16-19-21,2-6-9-12-13-16-19-21,1-2-3-6-8-9-10-12-13-15-16-17-19-21,8,14,0.67,0
3,2-6-9-12-13-16-20-21,2-6-9-12-13-16-20-21,1-2-3-6-8-9-10-12-13-15-16-17-20-21,8,14,0.602,0
3,2-6-9-12-13-18-19-20,2-6-9-12-13-18-19-20,1-2-3-6-8-9-10-12-13-15-17-18-19-20,8,14,0.691,0
3,2-6-9-12-13-18-19-21,2-6-9-12-13-18-19-21,1-2-3-6-8-9-10-12-13-15-17-18-19-21,8,14,0.635,0
3,2-6-9-12-13-18-20-21,2-6-9-12-13-18-20-21,1-2-3-6-8-9-10-12-13-15-17-18-20-21,8,14,0.639,0
3,2-6-9-12-13-19-20-21,2-6-9-12-13-19-20-21,1-2-3-6-8-9-10-12-13-15-17-19-20-21,8,14,0.702,0
3,2-6-9-12-14-16-18-19,2-6-9-12-14-16-18-19,1-2-3-6-8-9-10-12-14-15-16-17-18-19,8,14,0.684,0
3,2-6-9-12-14-16-18-20,2-6-9-12-14-16-18-20,1-2-3-6-8-9-10-12-14-15-16-17-18-20,8,14,0.596,0
3,2-6-9-12-14-16-18-21,2-6-9-12-14-16-18-21,1-2-3-6-8-9-10-12-14-15-16-17-18-21,8,14,0.684,0
3,2-6-9-12-14-16-19-20,2-6-9-12-14-16-19-20,1-2-3-6-8-9-10-12-14-15-16-17-19-20,8,14,0.716,0
3,2-6-9-12-14-16-19-21,2-6-9-12-14-16-19-21,1-2-3-6-8-9-10-12-14-15-16-17-19-21,8,14,0.608,0
3,2-6-9-12-14-16-20-21,2-6-9-12-14-16-20-21,1-2-3-6-8-9-10-12-14-15-16-17-20-21,8,14,0.744,0
3,2-6-9-12-14-18-19-20,2-6-9-12-14-18-19-20,1-2-3-6-8-9-10-12-14-15-17-18-19-20,8,14,0.675,0
3,2-6-9-12-14-18-19-21,2-6-9-12-14-18-19-21,1-2-3-6-8-9-10-12-14-15-17-18-19-21,8,14,0.716,0
3,2-6-9-12-14-18-20-21,2-6-9-12-14-18-20-21,1-2-3-6-8-9-10-12-14-15-17-18-20-21,8,14,0.577,0
3,2-6-9-12-14-19-20-21,2-6-9-12-14-19-20-21,1-2-3-6-8-9-10-12-14-15-17-19-20-21,8,14,0.765,0
3,2-6-9-12-16-18-19-20,2-6-9-12-16-18-19-20,1-2-3-6-8-9-10-12-15-16-17-18-19-20,8,14,0.59,0
3,2-6-9-12-16-18-19-21,2-6-9-12-16-18-19-21,1-2-3-6-8-9-10-12-15-16-17-18-19-21,8,14,0.642,0
3,2-6-9-12-16-18-20-21,2-6-9-12-16-18-20-21,1-2-3-6-8-9-10-12-15-16-17-18-20-21,8,14,0.625,0
3,2-6-9-12-16-19-20-21,2-6-9-12-16-19-20-21,1-2-3-6-8-9-10-12-15-16-17-19-20-21,8,14,0.668,0
3,2-6-9-12-18-19-20-21,2-6-9-12-18-19-20-21,1-2-3-6-8-9-10-12-15-17-18-19-20-21,8,14,0.733,0
3,2-6-9-13-14-16-18-19,2-6-9-13-14-16-18-19,1-2-3-6-8-9-10-13-14-15-16-17-18-19,8,14,0.695,0
3,2-6-9-13-14-16-18-20,2-6-9-13-14-16-18-20,1-2-3-6-8-9-10-13-14-15-16-17-18-20,8,14,0.669,0
3,2-6-9-13-14-16-18-21,2-6-9-13-14-16-18-21,1-2-3-6-8-9-10-13-14-15-16-17-18-21,8,14,0.695,0
3,2-6-9-13-14-16-19-20,2-6-9-13-14-16-19-20,1-2-3-6-8-9-10-13-14-15-16-17-19-20,8,14,0.681,0
3,2-6-9-13-14-16-19-21,2-6-9-13-14-16-19-21,1-2-3-6-8-9-10-13-14-15-16-17-19-21,8,14,0.738,0
3,2-6-9-13-14-16-20-21,2-6-9-13-14-16-20-21,1-2-3-6-8-9-10-13-14-15-16-17-20-21,8,14,0.675,0
3,2-6-9-13-14-18-19-20,2-6-9-13-14-18-19-20,1-2-3-6-8-9-10-13-14-15-17-18-19-20,8,14,0.713,0
3,2-6-9-13-14-18-19-21,2-6-9-13-14-18-19-21,1-2-3-6-8-9-10-13-14-15-17-18-19-21,8,14,0.674,0
3,2-6-9-13-14-18-20-21,2-6-9-13-14-18-20-21,1-2-3-6-8-9-10-13-14-15-17-18-20-21,8,14,0.669,0
3,2-6-9-13-14-19-20-21,2-6-9-13-14-19-20-21,1-2-3-6-8-9-10-13-14-15-17-19-20-21,8,14,0.658,0
3,2-6-9-13-16-18-19-20,2-6-9-13-16-18-19-20,1-2-3-6-8-9-10-13-15-16-17-18-19-20,8,14,0.699,0
3,2-6-9-13-16-18-19-21,2-6-9-13-16-18-19-21,1-2-3-6-8-9-10-13-15-16-17-18-19-21,8,14,0.683,0
3,2-6-9-13-16-18-20-21,2-6-9-13-16-18-20-21,1-2-3-6-8-9-10-13-15-16-17-18-20-21,8,14,0.697,0
3,2-6-9-13-16-19-20-21,2-6-9-13-16-19-20-21,1-2-3-6-8-9-10-13-15-16-17-19-20-21,8,14,0.712,0
3,2-6-9-13-18-19-20-21,2-6-9-13-18-19-20-21,1-2-3-6-8-9-10-13-15-17-18-19-20-21,8,14,0.707,0
3,2-6-9-14-16-18-19-20,2-6-9-14-16-18-19-20,1-2-3-6-8-9-10-14-15-16-17-18-19-20,8,14,0.59,0
3,2-6-9-14-16-18-19-21,2-6-9-14-16-18-19-21,1-2-3-6-8-9-10-14-15-16-17-18-19-21,8,14,0.642,0
3,2-6-9-14-16-18-20-21,2-6-9-14-16-18-20-21,1-2-3-6-8-9-10-14-15-16-17-18-20-21,8,14,0.625,0
3,2-6-9-14-16-19-20-21,2-6-9-14-16-19-20-21,1-2-3-6-8-9-10-14-15-16-17-19-20-21,8,14,0.668,0
3,2-6-9-14-18-19-20-21,2-6-9-14-18-19-20-21,1-2-3-6-8-9-10-14-15-17-18-19-20-21,8,14,0.733,0
3,2-6-9-16-18-19-20-21,2-6-9-16-18-19-20-21,1-2-3-6-8-9-10-15-16-17-18-19-20-21,8,14,0.672,0
3,2-7-11-12-13-14-16-18,2-7-11-12-13-14-16-18,1-2-3-7-8-10-11-12-13-14-15-16-17-18,8,14,0.611,0
3,2-7-11-12-13-14-16-19,2-7-11-12-13-14-16-19,1-2-3-7-8-10-11-12-13-14-15-16-17-19,8,14,0.621,0
3,2-7-11-12-13-14-16-20,2-7-11-12-13-14-16-20,1-2-3-7-8-10-11-12-13-14-15-16-17-20,8,14,0.643,0
3,2-7-11-12-13-14-16-21,2-7-11-12-13-14-16-21,1-2-3-7-8-10-11-12-13-14-15-16-17-21,8,14,0.621,0
3,2-7-11-12-13-14-18-19,2-7-11-12-13-14-18-19,1-2-3-7-8-10-11-12-13-14-15-17-18-19,8,14,0.633,0
3,2-7-11-12-13-14-18-20,2-7-11-12-13-14-18-20,1-2-3-7-8-10-11-12-13-14-15-17-18-20,8,14,0.72,0
3,2-7-11-12-13-14-18-21,2-7-11-12-13-14-18-21,1-2-3-7-8-10-11-12-13-14-15-17-18-21,8,14,0.633,0
3,2-7-11-12-13-14-19-20,2-7-11-12-13-14-19-20,1-2-3-7-8-10-11-12-13-14-15-17-19-20,8,14,0.569,0
3,2-7-11-12-13-14-19-21,2-7-11-12-13-14-19-21,1-2-3-7-8-10-11-12-13-14-15-17-19-21,8,14,0.535,0
3,2-7-11-12-13-14-20-21,2-7-11-12-13-14-20-21,1-2-3-7-8-10-11-12-13-14-15-17-20-21,8,14,0.569,0
3,2-7-11-12-13-16-18-19,2-7-11-12-13-16-18-19,1-2-3-7-8-10-11-12-13-15-16-17-18-19,8,14,0.7,0
3,2-7-11-12-13-16-18-20,2-7-11-12-13-16-18-20,1-2-3-7-8-10-11-12-13-15-16-17-18-20,8,14,0.599,0
3,2-7-11-12-13-16-18-21,2-7-11-12-13-16-18-21,1-2-3-7-8-10-11-12-13-15-16-17-18-21,8,14,0.7,0
3,2-7-11-12-13-16-19-20,2-7-11-12-13-16-19-20,1-2-3-7-8-10-11-12-13-15-16-17-19-20,8,14,0.626,0
3,2-7-11-12-13-16-19-21,2-7-11-12-13-16-19-21,1-2-3-7-8-10-11-12-13-15-16-17-19-21,8,14,0.659,0
3,2-7-11-12-13-16-20-21,2-7-11-12-13-16-20-21,1-2-3-7-8-10-11-12-13-15-16-17-20-21,8,14,0.691,0
3,2-7-11-12-13-18-19-20,2-7-11-12-13-18-19-20,1-2-3-7-8-10-11-12-13-15-17-18-19-20,8,14,0.633,0
3,2-7-11-12-13-18-19-21,2-7-11-12-13-18-19-21,1-2-3-7-8-10-11-12-13-15-17-18-19-21,8,14,0.633,0
3,2-7-11-12-13-18-20-21,2-7-11-12-13-18-20-21,1-2-3-7-8-10-11-12-13-15-17-18-20-21,8,14,0.72,0
3,2-7-11-12-13-19-20-21,2-7-11-12-13-19-20-21,1-2-3-7-8-10-11-12-13-15-17-19-20-21,8,14,0.613,0
3,2-7-11-12-14-16-18-19,2-7-11-12-14-16-18-19,1-2-3-7-8-10-11-12-14-15-16-17-18-19,8,14,0.647,0
3,2-7-11-12-14-16-18-20,2-7-11-12-14-16-18-20,1-2-3-7-8-10-11-12-14-15-16-17-18-20,8,14,0.725,0
3,2-7-11-12-14-16-18-21,2-7-11-12-14-16-18-21,1-2-3-7-8-10-11-12-14-15-16-17-18-21,8,14,0.647,0
3,2-7-11-12-14-16-19-20,2-7-11-12-14-16-19-20,1-2-3-7-8-10-11-12-14-15-16-17-19-20,8,14,0.658,0
3,2-7-11-12-14-16-19-21,2-7-11-12-14-16-19-21,1-2-3-7-8-10-11-12-14-15-16-17-19-21,8,14,0.705,0
3,2-7-11-12-14-16-20-21,2-7-11-12-14-16-20-21,1-2-3-7-8-10-11-12-14-15-16-17-20-21,8,14,0.658,0
3,2-7-11-12-14-18-19-20,2-7-11-12-14-18-19-20,1-2-3-7-8-10-11-12-14-15-17-18-19-20,8,14,0.842,0
3,2-7-11-12-14-18-19-21,2-7-11-12-14-18-19-21,1-2-3-7-8-10-11-12-14-15-17-18-19-21,8,14,0.74,0
3,2-7-11-12-14-18-20-21,2-7-11-12-14-18-20-21,1-2-3-7-8-10-11-12-14-15-17-18-20-21,8,14,0.636,0
3,2-7-11-12-14-19-20-21,2-7-11-12-14-19-20-21,1-2-3-7-8-10-11-12-14-15-17-19-20-21,8,14,0.551,0
3,2-7-11-12-16-18-19-20,2-7-11-12-16-18-19-20,1-2-3-7-8-10-11-12-15-16-17-18-19-20,8,14,0.741,0
3,2-7-11-12-16-18-19-21,2-7-11-12-16-18-19-21,1-2-3-7-8-10-11-12-15-16-17-18-19-21,8,14,0.772,0
3,2-7-11-12-16-18-20-21,2-7-11-12-16-18-20-21,1-2-3-7-8-10-11-12-15-16-17-18-20-21,8,14,0.636,0
3,2-7-11-12-16-19-20-21,2-7-11-12-16-19-20-21,1-2-3-7-8-10-11-12-15-16-17-19-20-21,8,14,0.599,0
3,2-7-11-12-18-19-20-21,2-7-11-12-18-19-20-21,1-2-3-7-8-10-11-12-15-17-18-19-20-21,8,14,0.66,0
3,2-7-11-13-14-16-18-19,2-7-11-13-14-16-18-19,1-2-3-7-8-10-11-13-14-15-16-17-18-19,8,14,0.772,0
3,2-7-11-13-14-16-18-20,2-7-11-13-14-16-18-20,1-2-3-7-8-10-11-13-14-15-16-17-18-20,8,14,0.636,0
3,2-7-11-13-14-16-18-21,2-7-11-13-14-16-18-21,1-2-3-7-8-10-11-13-14-15-16-17-18-21,8,14,0.772,0
3,2-7-11-13-14-16-19-20,2-7-11-13-14-16-19-20,1-2-3-7-8-10-11-13-14-15-16-17-19-20,8,14,0.599,0
3,2-7-11-13-14-16-19-21,2-7-11-13-14-16-19-21,1-2-3-7-8-10-11-13-14-15-16-17-19-21,8,14,0.628,0
3,2-7-11-13-14-16-20-21,2-7-11-13-14-16-20-21,1-2-3-7-8-10-11-13-14-15-16-17-20-21,8,14,0.721,0
3,2-7-11-13-14-18-19-20,2-7-11-13-14-18-19-20,1-2-3-7-8-10-11-13-14-15-17-18-19-20,8,14,0.66,0
3,2-7-11-13-14-18-19-21,2-7-11-13-14-18-19-21,1-2-3-7-8-10-11-13-14-15-17-18-19-21,8,14,0.74,0
3,2-7-11-13-14-18-20-21,2-7-11-13-14-18-20-21,1-2-3-7-8-10-11-13-14-15-17-18-20-21,8,14,0.636,0
3,2-7-11-13-14-19-20-21,2-7-11-13-14-19-20-21,1-2-3-7-8-10-11-13-14-15-17-19-20-21,8,14,0.631,0
3,2-7-11-13-16-18-19-20,2-7-11-13-16-18-19-20,1-2-3-7-8-10-11-13-15-16-17-18-19-20,8,14,0.675,0
3,2-7-11-13-16-18-19-21,2-7-11-13-16-18-19-21,1-2-3-7-8-10-11-13-15-16-17-18-19-21,8,14,0.647,0
3,2-7-11-13-16-18-20-21,2-7-11-13-16-18-20-21,1-2-3-7-8-10-11-13-15-16-17-18-20-21,8,14,0.725,0
3,2-7-11-13-16-19-20-21,2-7-11-13-16-19-20-21,1-2-3-7-8-10-11-13-15-16-17-19-20-21,8,14,0.658,0
3,2-7-11-13-18-19-20-21,2-7-11-13-18-19-20-21,1-2-3-7-8-10-11-13-15-17-18-19-20-21,8,14,0.842,0
3,2-7-11-14-16-18-19-20,2-7-11-14-16-18-19-20,1-2-3-7-8-10-11-14-15-16-17-18-19-20,8,14,0.741,0
3,2-7-11-14-16-18-19-21,2-7-11-14-16-18-19-21,1-2-3-7-8-10-11-14-15-16-17-18-19-21,8,14,0.772,0
3,2-7-11-14-16-18-20-21,2-7-11-14-16-18-20-21,1-2-3-7-8-10-11-14-15-16-17-18-20-21,8,14,0.636,0
3,2-7-11-14-16-19-20-21,2-7-11-14-16-19-20-21,1-2-3-7-8-10-11-14-15-16-17-19-20-21,8,14,0.599,0
3,2-7-11-14-18-19-20-21,2-7-11-14-18-19-20-21,1-2-3-7-8-10-11-14-15-17-18-19-20-21,8,14,0.66,0
3,2-7-11-16-18-19-20-21,2-7-11-16-18-19-20-21,1-2-3-7-8-10-11-15-16-17-18-19-20-21,8,14,0.675,0
3,2-7-12-13-14-16-18-19,2-7-12-13-14-16-18-19,1-2-3-7-8-10-12-13-14-15-16-17-18-19,8,14,0.611,0
3,2-7-12-13-14-16-18-20,2-7-12-13-14-16-18-20,1-2-3-7-8-10-12-13-14-15-16-17-18-20,8,14,0.762,0
3,2-7-12-13-14-16-18-21,2-7-12-13-14-16-18-21,1-2-3-7-8-10-12-13-14-15-16-17-18-21,8,14,0.611,0
3,2-7-12-13-14-16-19-20,2-7-12-13-14-16-19-20,1-2-3-7-8-10-12-13-14-15-16-17-19-20,8,14,0.643,0
3,2-7-12-13-14-16-19-21,2-7-12-13-14-16-19-21,1-2-3-7-8-10-12-13-14-15-16-17-19-21,8,14,0.621,0
3,2-7-12-13-14-16-20-21,2-7-12-13-14-16-20-21,1-2-3-7-8-10-12-13-14-15-16-17-20-21,8,14,0.643,0
3,2-7-12-13-14-18-19-20,2-7-12-13-14-18-19-20,1-2-3-7-8-10-12-13-14-15-17-18-19-20,8,14,0.753,0
3,2-7-12-13-14-18-19-21,2-7-12-13-14-18-19-21,1-2-3-7-8-10-12-13-14-15-17-18-19-21,8,14,0.633,0
3,2-7-12-13-14-18-20-21,2-7-12-13-14-18-20-21,1-2-3-7-8-10-12-13-14-15-17-18-20-21,8,14,0.72,0
3,2-7-12-13-14-19-20-21,2-7-12-13-14-19-20-21,1-2-3-7-8-10-12-13-14-15-17-19-20-21,8,14,0.569,0
3,2-7-12-13-16-18-19-20,2-7-12-13-16-18-19-20,1-2-3-7-8-10-12-13-15-16-17-18-19-20,8,14,0.7,0
3,2-7-12-13-16-18-19-21,2-7-12-13-16-18-19-21,1-2-3-7-8-10-12-13-15-16-17-18-19-21,8,14,0.7,0
3,2-7-12-13-16-18-20-21,2-7-12-13-16-18-20-21,1-2-3-7-8-10-12-13-15-16-17-18-20-21,8,14,0.599,0
3,2-7-12-13-16-19-20-21,2-7-12-13-16-19-20-21,1-2-3-7-8-10-12-13-15-16-17-19-20-21,8,14,0.626,0
3,2-7-12-13-18-19-20-21,2-7-12-13-18-19-20-21,1-2-3-7-8-10-12-13-15-17-18-19-20-21,8,14,0.633,0
3,2-7-12-14-16-18-19-20,2-7-12-14-16-18-19-20,1-2-3-7-8-10-12-14-15-16-17-18-19-20,8,14,0.675,0
3,2-7-12-14-16-18-19-21,2-7-12-14-16-18-19-21,1-2-3-7-8-10-12-14-15-16-17-18-19-21,8,14,0.647,0
3,2-7-12-14-16-18-20-21,2-7-12-14-16-18-20-21,1-2-3-7-8-10-12-14-15-16-17-18-20-21,8,14,0.725,0
3,2-7-12-14-16-19-20-21,2-7-12-14-16-19-20-21,1-2-3-7-8-10-12-14-15-16-17-19-20-21,8,14,0.658,0
3,2-7-12-14-18-19-20-21,2-7-12-14-18-19-20-21,1-2-3-7-8-10-12-14-15-17-18-19-20-21,8,14,0.842,0
3,2-7-12-16-18-19-20-21,2-7-12-16-18-19-20-21,1-2-3-7-8-10-12-15-16-17-18-19-20-21,8,14,0.741,0
3,2-7-13-14-16-18-19-20,2-7-13-14-16-18-19-20,1-2-3-7-8-10-13-14-15-16-17-18-19-20,8,14,0.741,0
3,2-7-13-14-16-18-19-21,2-7-13-14-16-18-19-21,1-2-3-7-8-10-13-14-15-16-17-18-19-21,8,14,0.772,0
